FlightPlanID,DronePortID,ETD,ETD_Seconds,OriginLat,OriginLon,DestinationLat,DestinationLon,DroneModel,EstimatedFlightTime,Ceiling
FP000627,DP3,16:11:57,58317,40.7246,-73.746,40.6251255648002,-73.60698865961025,Long Range FWVTOL,12.088258297854487,400.0
FP000635,DP3,16:12:26,58346,40.7246,-73.746,40.8643640711837,-73.85494195938432,Long Range FWVTOL,13.533887487469233,400.0
FP000597,DP2,16:13:30,58410,40.6269,-73.8745,40.5910428891662,-73.70990008708885,Long Range FWVTOL,10.841676025450361,400.0
FP000620,DP3,16:14:10,58450,40.7246,-73.746,40.852197309090194,-73.99242727314203,Long Range FWVTOL,18.850476478743257,400.0
FP000610,DP2,16:18:25,58705,40.6269,-73.8745,40.58797414710337,-73.98056694033971,Long Range FWVTOL,7.458919284284217,400.0
FP000603,DP2,16:20:23,58823,40.6269,-73.8745,40.61463065719846,-73.82451292956448,Heavy Quadcopter,7.601237869929236,400.0
FP000616,DP2,16:22:15,58935,40.6269,-73.8745,40.61439778433849,-73.73038691433655,Long Range FWVTOL,9.181858798613113,300.0
FP000626,DP3,16:22:37,58957,40.7246,-73.746,40.534552911101834,-73.50573223847546,Long Range FWVTOL,21.964799460694017,400.0
FP000612,DP2,16:22:59,58979,40.6269,-73.8745,40.71508298534339,-73.96360019450368,Long Range FWVTOL,9.26531379779251,400.0
FP000634,DP3,16:23:05,58985,40.7246,-73.746,40.58875966739985,-73.99854316229624,Long Range FWVTOL,19.586169388811808,400.0
FP000622,DP3,16:24:42,59082,40.7246,-73.746,40.75412087712925,-73.65522913447535,Long Range FWVTOL,6.241689220285511,200.0
FP000633,DP3,16:25:45,59145,40.7246,-73.746,40.67861019197652,-74.00627049365735,Long Range FWVTOL,16.89639273505048,400.0
FP000613,DP2,16:29:21,59361,40.6269,-73.8745,40.54379972348456,-73.76469410001224,Long Range FWVTOL,9.817990865719624,400.0
FP000628,DP3,16:29:56,59396,40.7246,-73.746,40.723579424592,-74.02127673262675,Long Range FWVTOL,17.398419628802046,400.0
FP000631,DP3,16:30:12,59412,40.7246,-73.746,40.83219611000186,-73.63732296673074,Long Range FWVTOL,11.296826691434305,200.0
FP000602,DP2,16:30:47,59447,40.6269,-73.8745,40.65962394380893,-73.93035543734528,Heavy Quadcopter,10.206778326780336,400.0
FP000608,DP2,16:34:13,59653,40.6269,-73.8745,40.508153622255925,-73.93966530720935,Long Range FWVTOL,10.729031388890094,400.0
FP000605,DP2,16:34:18,59658,40.6269,-73.8745,40.54284409116106,-73.96164288992539,Long Range FWVTOL,8.921909616949609,400.0
FP000638,DP3,16:37:01,59821,40.7246,-73.746,40.8454898795646,-73.5437583381678,Long Range FWVTOL,16.27043557964129,200.0
FP000636,DP3,16:41:20,60080,40.7246,-73.746,40.64105382539303,-73.99460791008426,Long Range FWVTOL,17.197068744782626,400.0
FP000615,DP2,16:42:45,60165,40.6269,-73.8745,40.636074950647526,-73.7192004230352,Long Range FWVTOL,9.858724495811238,200.0
FP000619,DP3,16:44:54,60294,40.7246,-73.746,40.88680300509406,-73.6388481557534,Long Range FWVTOL,15.123953613094846,200.0
FP000607,DP2,16:46:36,60396,40.6269,-73.8745,40.74741707419999,-73.86040921528546,Long Range FWVTOL,10.09008811658273,50.0
FP000618,DP2,16:47:05,60425,40.6269,-73.8745,40.55167278252343,-73.93182370134558,Long Range FWVTOL,7.248324102543521,400.0
FP000617,DP2,16:47:16,60436,40.6269,-73.8745,40.677200528882146,-73.71818462419783,Long Range FWVTOL,10.743071702991145,100.0
FP000632,DP3,16:50:24,60624,40.7246,-73.746,40.5810496825673,-73.72667431163083,Long Range FWVTOL,12.033831899535134,400.0
FP000614,DP2,16:50:58,60658,40.6269,-73.8745,40.52189420114507,-73.90558426047814,Long Range FWVTOL,8.975720356003201,400.0
FP000604,DP2,16:51:55,60715,40.6269,-73.8745,40.529948847574715,-73.8141381458364,Long Range FWVTOL,8.943775474826671,400.0
FP000637,DP3,16:52:11,60731,40.7246,-73.746,40.71211631688156,-73.58364942297321,Long Range FWVTOL,10.31454396744788,200.0
FP000639,DP3,16:52:23,60743,40.7246,-73.746,40.702280278202785,-73.99839241198157,Long Range FWVTOL,16.062630582752703,400.0
FP000599,DP2,16:54:14,60854,40.6269,-73.8745,40.70713234869718,-73.74444412638466,Long Range FWVTOL,10.604368119370093,200.0
FP000629,DP3,16:54:21,60861,40.7246,-73.746,40.74008873212688,-73.75646953416093,Light Quadcopter,2.90257375989447,200.0
FP000609,DP2,16:54:47,60887,40.6269,-73.8745,40.694592011264355,-73.82848197823756,Long Range FWVTOL,6.3517050845586365,200.0
FP000596,DP2,16:55:24,60924,40.6269,-73.8745,40.67996003113012,-73.87067442974306,Heavy Quadcopter,10.12941596556129,400.0
FP000601,DP2,16:56:14,60974,40.6269,-73.8745,40.58503761352642,-73.70660181198024,Long Range FWVTOL,11.189013271626342,400.0
FP000676,DP3,17:00:17,61217,40.7246,-73.746,40.830931711310164,-73.42353419577579,Long Range FWVTOL,22.211193372298627,200.0
FP000657,DP2,17:00:33,61233,40.6269,-73.8745,40.63453788486898,-73.91855435628189,Heavy Quadcopter,6.537340299982297,400.0
FP000686,DP3,17:01:10,61270,40.7246,-73.746,40.74059511235418,-73.88976026513498,Long Range FWVTOL,9.18227523598722,50.0
FP000688,DP3,17:01:27,61287,40.7246,-73.746,40.59959101849992,-73.94572553498635,Long Range FWVTOL,16.380708016345753,400.0
FP000681,DP3,17:01:43,61303,40.7246,-73.746,40.95651718297964,-73.59623665743642,Long Range FWVTOL,21.52568608825014,400.0
FP000648,DP2,17:01:47,61307,40.6269,-73.8745,40.56602967687074,-73.8178537378512,Long Range FWVTOL,6.2158094896282154,400.0
FP000667,DP3,17:03:19,61399,40.7246,-73.746,40.58467598760819,-73.58950374937973,Long Range FWVTOL,15.303724799146025,400.0
FP000655,DP2,17:04:05,61445,40.6269,-73.8745,40.68566649166333,-73.76417659479547,Long Range FWVTOL,8.528590085612825,200.0
FP000640,DP2,17:04:19,61459,40.6269,-73.8745,40.56908879295987,-73.85842263614866,Long Range FWVTOL,4.927548982723202,400.0
FP000679,DP3,17:06:06,61566,40.7246,-73.746,40.67491856349075,-74.0530670393761,Long Range FWVTOL,19.85171235617676,400.0
FP000671,DP3,17:06:43,61603,40.7246,-73.746,40.63792674671245,-73.8632537029356,Long Range FWVTOL,10.355526053925393,50.0
FP000670,DP3,17:08:02,61682,40.7246,-73.746,40.63558824068682,-73.51154520144807,Long Range FWVTOL,16.58229487454253,400.0
FP000674,DP3,17:09:32,61772,40.7246,-73.746,40.67267439829705,-73.45313599880129,Long Range FWVTOL,19.016465325647612,400.0
FP000661,DP2,17:15:34,62134,40.6269,-73.8745,40.56190363982463,-73.78220518586583,Long Range FWVTOL,7.971256665653895,400.0
FP000658,DP2,17:17:09,62229,40.6269,-73.8745,40.544847143353266,-73.77899054346139,Long Range FWVTOL,9.133193698765512,400.0
FP000682,DP3,17:17:34,62254,40.7246,-73.746,40.69837913332906,-73.71710656839991,Heavy Quadcopter,6.512401294773106,200.0
FP000677,DP3,17:18:19,62299,40.7246,-73.746,40.72733095233855,-73.82478770549417,Long Range FWVTOL,4.9846568807439064,200.0
FP000641,DP2,17:20:46,62446,40.6269,-73.8745,40.551026966097126,-73.8714977792381,Long Range FWVTOL,6.33037829635672,400.0
FP000652,DP2,17:21:32,62492,40.6269,-73.8745,40.58641191951401,-73.7494476978404,Long Range FWVTOL,8.607492553261398,400.0
FP000672,DP3,17:22:00,62520,40.7246,-73.746,40.92225195640169,-73.93177654175268,Long Range FWVTOL,20.227592365571137,400.0
FP000662,DP2,17:22:20,62540,40.6269,-73.8745,40.63517119265202,-73.9902329185019,Long Range FWVTOL,7.357250748152333,400.0
FP000684,DP3,17:22:49,62569,40.7246,-73.746,40.56813044812052,-73.99249655036503,Long Range FWVTOL,20.33603143320146,400.0
FP000669,DP3,17:22:56,62576,40.7246,-73.746,40.745099210249535,-73.65039614964343,Long Range FWVTOL,6.278659851966131,200.0
FP000660,DP2,17:23:20,62600,40.6269,-73.8745,40.54926515147748,-73.96829463878973,Long Range FWVTOL,8.786585087771806,400.0
FP000643,DP2,17:24:21,62661,40.6269,-73.8745,40.54237790061763,-73.82088818688317,Long Range FWVTOL,7.824019709341885,400.0
FP000685,DP3,17:25:11,62711,40.7246,-73.746,40.92073491205636,-73.64637228917236,Long Range FWVTOL,17.523687332392694,400.0
FP000664,DP3,17:25:25,62725,40.7246,-73.746,40.68996434990384,-73.92998418630606,Long Range FWVTOL,11.984516308331258,200.0
FP000663,DP3,17:26:36,62796,40.7246,-73.746,40.78222624479527,-73.54485649459663,Long Range FWVTOL,13.585603088476367,200.0
FP000654,DP2,17:28:53,62933,40.6269,-73.8745,40.59442258741349,-73.77788071941107,Long Range FWVTOL,6.689804781918991,400.0
FP000651,DP2,17:32:26,63146,40.6269,-73.8745,40.640829839907965,-74.03846811326747,Long Range FWVTOL,10.442074567850202,400.0
FP000646,DP2,17:33:17,63197,40.6269,-73.8745,40.68579119185958,-74.02900307646064,Long Range FWVTOL,10.939387812377015,400.0
FP000665,DP3,17:33:30,63210,40.7246,-73.746,40.5619317937987,-74.00995919656856,Long Range FWVTOL,21.51810269331198,400.0
FP000683,DP3,17:37:13,63433,40.7246,-73.746,40.56412982975304,-73.64257902456856,Long Range FWVTOL,14.897041086135134,400.0
FP000649,DP2,17:38:07,63487,40.6269,-73.8745,40.68087747216536,-73.98086744153552,Long Range FWVTOL,8.09652392881483,400.0
FP000656,DP2,17:39:10,63550,40.6269,-73.8745,40.74388411948883,-73.85964068645968,Long Range FWVTOL,9.801181223914764,50.0
FP000668,DP3,17:39:30,63570,40.7246,-73.746,40.52127698206083,-73.76238609101713,Long Range FWVTOL,16.98805946656903,400.0
FP000653,DP2,17:40:04,63604,40.6269,-73.8745,40.502391652030546,-73.84005676961756,Long Range FWVTOL,10.610331609685959,400.0
FP000645,DP2,17:42:05,63725,40.6269,-73.8745,40.594477328812104,-73.93047089369767,Heavy Quadcopter,10.18819058246648,400.0
FP000675,DP3,17:42:10,63730,40.7246,-73.746,40.55442379111326,-73.62608251407465,Long Range FWVTOL,16.09356547146445,400.0
FP000644,DP2,17:44:45,63885,40.6269,-73.8745,40.53131519708403,-73.96974541001414,Long Range FWVTOL,9.996933566354492,400.0
FP000666,DP3,17:44:52,63892,40.7246,-73.746,40.76813873926282,-73.73257213230222,Heavy Quadcopter,8.522888283926553,400.0
FP000659,DP2,17:48:14,64094,40.6269,-73.8745,40.529782442719636,-73.92166214273391,Long Range FWVTOL,8.632583561807753,400.0
FP000650,DP2,17:53:38,64418,40.6269,-73.8745,40.63374120612912,-73.97736683397825,Long Range FWVTOL,6.53555726971742,400.0
FP000687,DP3,17:55:47,64547,40.7246,-73.746,40.56375712938486,-73.6948524474805,Long Range FWVTOL,13.798625456264782,400.0
FP000642,DP2,17:55:55,64555,40.6269,-73.8745,40.634363814054616,-73.7312406653514,Long Range FWVTOL,9.088411036009111,200.0
FP000647,DP2,17:56:40,64600,40.6269,-73.8745,40.53933279191205,-73.93532552444907,Long Range FWVTOL,8.25663114062243,400.0
FP000678,DP3,17:57:17,64637,40.7246,-73.746,40.87650083442461,-73.67324435854108,Long Range FWVTOL,13.474909257653135,400.0
FP000673,DP3,17:57:33,64653,40.7246,-73.746,40.514602121086384,-73.62150652130747,Long Range FWVTOL,19.2044405577012,400.0
FP000680,DP3,17:59:03,64743,40.7246,-73.746,40.49079923798652,-73.71056137137118,Long Range FWVTOL,19.62676635600524,400.0
FP000722,DP3,18:00:27,64827,40.7246,-73.746,40.469790215674735,-73.82980620896974,Long Range FWVTOL,21.90278950537058,400.0
FP000704,DP2,18:00:51,64851,40.6269,-73.8745,40.58239420588474,-74.00922982918749,Long Range FWVTOL,9.303023897970599,400.0
FP000715,DP3,18:00:55,64855,40.7246,-73.746,40.674434363511935,-74.05614146683726,Long Range FWVTOL,20.050311724024667,400.0
FP000733,DP3,18:05:02,65102,40.7246,-73.746,40.880117441391626,-73.81527743865337,Long Range FWVTOL,13.687068289388948,400.0
FP000731,DP3,18:05:16,65116,40.7246,-73.746,40.90706761564788,-73.54803033131034,Long Range FWVTOL,19.689677720158116,200.0
FP000694,DP2,18:06:10,65170,40.6269,-73.8745,40.72220846372557,-73.77571867508897,Long Range FWVTOL,10.110020785809226,200.0
FP000693,DP2,18:06:35,65195,40.6269,-73.8745,40.72028181706326,-73.98227590553417,Long Range FWVTOL,10.349783383185851,400.0
FP000707,DP2,18:06:41,65201,40.6269,-73.8745,40.606918909229044,-74.01299513072905,Long Range FWVTOL,8.92428939732846,400.0
FP000720,DP3,18:12:00,65520,40.7246,-73.746,40.60599531054039,-73.56285184702702,Long Range FWVTOL,15.233611668760576,400.0
FP000714,DP3,18:12:07,65527,40.7246,-73.746,40.563116795304026,-73.52334343075525,Long Range FWVTOL,19.490357274534034,400.0
FP000696,DP2,18:12:09,65529,40.6269,-73.8745,40.58451239938523,-73.77130820412337,Long Range FWVTOL,7.428569996185425,400.0
FP000727,DP3,18:13:17,65597,40.7246,-73.746,40.56229649278655,-73.53349099495341,Long Range FWVTOL,19.079871749669916,400.0
FP000700,DP2,18:13:33,65613,40.6269,-73.8745,40.585957122548,-73.71077588049636,Long Range FWVTOL,10.91393729711133,400.0
FP000730,DP3,18:15:35,65735,40.7246,-73.746,40.563367087333184,-73.910923726222,Long Range FWVTOL,17.020975451429535,400.0
FP000723,DP3,18:15:57,65757,40.7246,-73.746,40.47109407940943,-73.75977979634075,Long Range FWVTOL,21.159428191414406,400.0
FP000699,DP2,18:16:30,65790,40.6269,-73.8745,40.600384578111836,-73.7395068510775,Long Range FWVTOL,8.827515382580103,200.0
FP000692,DP2,18:16:37,65797,40.6269,-73.8745,40.504125517767896,-73.82626904459234,Long Range FWVTOL,10.685134891274974,400.0
FP000705,DP2,18:17:15,65835,40.6269,-73.8745,40.724306096311985,-73.8214332524387,Long Range FWVTOL,8.789390594042308,200.0
FP000698,DP2,18:19:10,65950,40.6269,-73.8745,40.713054354251916,-73.83870765786833,Long Range FWVTOL,7.533204703608519,200.0
FP000735,DP3,18:21:02,66062,40.7246,-73.746,40.83886021773349,-73.59203701235573,Long Range FWVTOL,13.613410880428013,200.0
FP000721,DP3,18:21:23,66083,40.7246,-73.746,40.729350159545,-73.78381332118471,Heavy Quadcopter,5.5369358691890564,200.0
FP000740,DP3,18:21:26,66086,40.7246,-73.746,40.87901653937723,-73.71719150793442,Long Range FWVTOL,13.00553558527421,400.0
FP000724,DP3,18:23:33,66213,40.7246,-73.746,40.58493010116271,-73.4817644670848,Long Range FWVTOL,20.37541627356578,400.0
FP000711,DP2,18:23:35,66215,40.6269,-73.8745,40.67917365939327,-73.9563572467829,Long Range FWVTOL,6.7696228716501965,400.0
FP000689,DP2,18:24:14,66254,40.6269,-73.8745,40.72231284607476,-73.8284371603714,Long Range FWVTOL,8.473674566162542,200.0
FP000739,DP3,18:24:30,66270,40.7246,-73.746,40.82304224955092,-73.60459073363269,Long Range FWVTOL,12.130856989802796,200.0
FP000734,DP3,18:25:04,66304,40.7246,-73.746,40.95764261350267,-73.74098111480815,Long Range FWVTOL,19.43744659690556,400.0
FP000713,DP3,18:29:14,66554,40.7246,-73.746,40.66602926752781,-73.46070393006725,Long Range FWVTOL,18.688863971591662,400.0
FP000737,DP3,18:29:25,66565,40.7246,-73.746,40.70423985364109,-73.44304722865955,Long Range FWVTOL,19.225317029972867,400.0
FP000736,DP3,18:30:45,66645,40.7246,-73.746,40.5650666713238,-73.73228509954562,Long Range FWVTOL,13.332747347289974,400.0
FP000712,DP3,18:31:02,66662,40.7246,-73.746,40.87292364450205,-73.97367622951438,Long Range FWVTOL,18.96330965927701,400.0
FP000703,DP2,18:32:35,66755,40.6269,-73.8745,40.72441382841678,-73.8162346144666,Long Range FWVTOL,8.928311177655871,200.0
FP000728,DP3,18:34:28,66868,40.7246,-73.746,40.873476181269666,-73.63357256875457,Long Range FWVTOL,14.301296423648221,200.0
FP000719,DP3,18:34:46,66886,40.7246,-73.746,40.816203377470664,-73.77857449742649,Long Range FWVTOL,7.911558264303223,400.0
FP000709,DP2,18:35:10,66910,40.6269,-73.8745,40.666539859448555,-73.88014514782105,Heavy Quadcopter,7.600127628592785,200.0
FP000691,DP2,18:35:59,66959,40.6269,-73.8745,40.687017432245135,-73.77530650497319,Long Range FWVTOL,8.032378829313977,200.0
FP000690,DP2,18:37:17,67037,40.6269,-73.8745,40.74584068140453,-73.88470166601424,Long Range FWVTOL,9.940157734045679,50.0
FP000706,DP2,18:39:00,67140,40.6269,-73.8745,40.74936487231106,-73.82064547742183,Long Range FWVTOL,10.765941992864034,100.0
FP000732,DP3,18:39:47,67187,40.7246,-73.746,40.94150876934862,-73.64470724667157,Long Range FWVTOL,19.185306476477816,400.0
FP000718,DP3,18:40:44,67244,40.7246,-73.746,40.731909106335266,-73.7084955281254,Heavy Quadcopter,5.593960828254039,300.0
FP000725,DP3,18:43:41,67421,40.7246,-73.746,40.71376784359147,-73.93907811705864,Long Range FWVTOL,12.237333894859113,200.0
FP000726,DP3,18:45:17,67517,40.7246,-73.746,40.81303900922691,-73.78406665697476,Long Range FWVTOL,7.757466967679223,400.0
FP000708,DP2,18:48:11,67691,40.6269,-73.8745,40.55386681189213,-73.86564842595304,Long Range FWVTOL,6.11643179664666,400.0
FP000695,DP2,18:49:22,67762,40.6269,-73.8745,40.56637157729324,-73.94078310352793,Long Range FWVTOL,6.564894605618902,400.0
FP000697,DP2,18:50:01,67801,40.6269,-73.8745,40.72813844901237,-73.92413604291416,Long Range FWVTOL,9.007659397886165,100.0
FP000701,DP2,18:51:06,67866,40.6269,-73.8745,40.52293504259187,-73.93793047709093,Long Range FWVTOL,9.556027514949587,400.0
FP000716,DP3,18:52:59,67979,40.7246,-73.746,40.50399036437544,-73.79562522875935,Long Range FWVTOL,18.66430439352213,400.0
FP000738,DP3,18:54:53,68093,40.7246,-73.746,40.85213030521697,-73.96794350761841,Long Range FWVTOL,17.59268926987902,400.0
FP000702,DP2,18:55:55,68155,40.6269,-73.8745,40.68218911966086,-74.02957492146099,Long Range FWVTOL,10.840827707195919,400.0
FP000729,DP3,18:57:03,68223,40.7246,-73.746,40.51586883661286,-73.5438274539304,Long Range FWVTOL,21.6055318719847,400.0
FP000710,DP2,18:57:30,68250,40.6269,-73.8745,40.686354123608695,-73.78244142104049,Long Range FWVTOL,7.648919794474542,200.0
FP000717,DP3,18:58:51,68331,40.7246,-73.746,40.504517477833296,-73.56135123035642,Long Range FWVTOL,21.760381881926577,400.0
FP000761,DP2,19:01:08,68468,40.6269,-73.8745,40.629582883615996,-73.9482317853264,Long Range FWVTOL,4.67210892422916,400.0
FP000760,DP2,19:02:22,68542,40.6269,-73.8745,40.59805862428957,-73.9457452557072,Long Range FWVTOL,5.111679695179953,400.0
FP000777,DP3,19:02:54,68574,40.7246,-73.746,40.66612000182444,-74.04203433831367,Long Range FWVTOL,19.343134789478828,400.0
FP000754,DP2,19:03:02,68582,40.6269,-73.8745,40.57412926695198,-73.85318505814774,Long Range FWVTOL,4.603184658247125,400.0
FP000756,DP2,19:03:53,68633,40.6269,-73.8745,40.5739677767052,-74.03332302241895,Long Range FWVTOL,10.982843647062461,400.0
FP000755,DP2,19:04:02,68642,40.6269,-73.8745,40.49789536330714,-73.90749784562388,Long Range FWVTOL,10.95973882875294,400.0
FP000790,DP3,19:04:25,68665,40.7246,-73.746,40.89750988533771,-73.68741048283715,Long Range FWVTOL,14.886691733344186,400.0
FP000747,DP2,19:04:37,68677,40.6269,-73.8745,40.667683082829875,-73.90519251574726,Heavy Quadcopter,8.95216605029886,400.0
FP000750,DP2,19:06:41,68801,40.6269,-73.8745,40.52382345633524,-73.8525588794111,Long Range FWVTOL,8.70782049131032,400.0
FP000774,DP3,19:07:51,68871,40.7246,-73.746,40.860108855387374,-73.47652409194237,Long Range FWVTOL,20.425232878676496,200.0
FP000782,DP3,19:08:26,68906,40.7246,-73.746,40.66662529506855,-73.99915819955713,Long Range FWVTOL,16.721344912214075,400.0
FP000779,DP3,19:11:48,69108,40.7246,-73.746,40.82147318886886,-73.61327898809108,Long Range FWVTOL,11.641659314338767,200.0
FP000753,DP2,19:12:15,69135,40.6269,-73.8745,40.59648137923887,-73.95915463703972,Long Range FWVTOL,5.9294811926481685,400.0
FP000778,DP3,19:12:42,69162,40.7246,-73.746,40.61511580029439,-73.50095834572305,Long Range FWVTOL,17.989262261743313,400.0
FP000745,DP2,19:14:51,69291,40.6269,-73.8745,40.72949178497481,-73.85361130603609,Long Range FWVTOL,8.657164149570239,200.0
FP000772,DP3,19:15:39,69339,40.7246,-73.746,40.601416817984884,-73.8169571098083,Long Range FWVTOL,11.210884053060449,400.0
FP000780,DP3,19:19:22,69562,40.7246,-73.746,40.880901868017006,-73.97840259625487,Long Range FWVTOL,19.625262539364975,400.0
FP000764,DP3,19:20:13,69613,40.7246,-73.746,40.53221085329656,-73.6459427422393,Long Range FWVTOL,17.249146358270284,400.0
FP000768,DP3,19:20:20,69620,40.7246,-73.746,40.92547393563642,-73.57266265791714,Long Range FWVTOL,20.00723146821055,200.0
FP000767,DP3,19:20:49,69649,40.7246,-73.746,40.86712763258944,-73.56386887238386,Long Range FWVTOL,16.53796065483462,200.0
FP000775,DP3,19:22:48,69768,40.7246,-73.746,40.65690652296414,-73.89729590099354,Long Range FWVTOL,11.108530222250023,400.0
FP000743,DP2,19:23:16,69796,40.6269,-73.8745,40.611384063487506,-73.73152159200848,Long Range FWVTOL,9.142876526790667,300.0
FP000766,DP3,19:23:30,69810,40.7246,-73.746,40.85872868581057,-73.83577735565517,Long Range FWVTOL,12.54006945784346,400.0
FP000788,DP3,19:24:22,69862,40.7246,-73.746,40.69397601753061,-73.8322561387119,Long Range FWVTOL,6.021284032308512,200.0
FP000744,DP2,19:25:01,69901,40.6269,-73.8745,40.598682991566,-73.94854679675973,Long Range FWVTOL,5.245255169426061,400.0
FP000748,DP2,19:25:16,69916,40.6269,-73.8745,40.59549255539832,-73.85148234127661,Heavy Quadcopter,6.851076782958387,400.0
FP000769,DP3,19:25:37,69937,40.7246,-73.746,40.81554304910781,-73.56840039613176,Long Range FWVTOL,13.54041300854003,200.0
FP000781,DP3,19:26:42,70002,40.7246,-73.746,40.876953326582985,-73.46197860581309,Long Range FWVTOL,21.97557403361855,200.0
FP000786,DP3,19:28:29,70109,40.7246,-73.746,40.52046220279535,-73.90127383149179,Long Range FWVTOL,19.657819200440024,400.0
FP000749,DP2,19:28:56,70136,40.6269,-73.8745,40.60163406878755,-73.87379436311974,Light Quadcopter,4.215112015088709,300.0
FP000773,DP3,19:32:12,70332,40.7246,-73.746,40.570568281424976,-73.50044969997386,Long Range FWVTOL,20.159777500994636,400.0
FP000763,DP2,19:34:17,70457,40.6269,-73.8745,40.50774138812868,-73.90250213935421,Long Range FWVTOL,10.094473216164639,400.0
FP000771,DP3,19:37:20,70640,40.7246,-73.746,40.67287606852796,-73.97349320237302,Long Range FWVTOL,15.016528922775942,400.0
FP000787,DP3,19:40:27,70827,40.7246,-73.746,40.73301526107264,-73.8894372626092,Long Range FWVTOL,9.092096954772243,100.0
FP000770,DP3,19:40:30,70830,40.7246,-73.746,40.85277306627592,-73.98648629531608,Long Range FWVTOL,18.56959187513174,400.0
FP000741,DP2,19:41:26,70886,40.6269,-73.8745,40.741694256187984,-73.88588739467457,Long Range FWVTOL,9.6004517463895,50.0
FP000765,DP3,19:43:24,71004,40.7246,-73.746,40.496470512019584,-73.89412500219179,Long Range FWVTOL,21.21082832291193,400.0
FP000757,DP2,19:43:43,71023,40.6269,-73.8745,40.70140562729635,-74.0053655958258,Long Range FWVTOL,10.350887018877026,400.0
FP000785,DP3,19:43:47,71027,40.7246,-73.746,40.62674106173154,-74.01151925916513,Long Range FWVTOL,18.671680300932383,400.0
FP000758,DP2,19:44:37,71077,40.6269,-73.8745,40.554990839320936,-73.87227921599128,Long Range FWVTOL,5.9985992929409075,400.0
FP000789,DP3,19:45:19,71119,40.7246,-73.746,40.92788843105264,-73.91321897721176,Long Range FWVTOL,19.969331480841735,400.0
FP000742,DP2,19:45:34,71134,40.6269,-73.8745,40.57379534008943,-73.76275420743285,Long Range FWVTOL,8.347440436580607,400.0
FP000776,DP3,19:46:01,71161,40.7246,-73.746,40.88917791262703,-73.97507761475582,Long Range FWVTOL,19.936890339891153,400.0
FP000762,DP2,19:48:27,71307,40.6269,-73.8745,40.72036754537152,-73.83586252283126,Long Range FWVTOL,8.168956440284783,200.0
FP000783,DP3,19:48:53,71333,40.7246,-73.746,40.88382101714523,-73.9633434512371,Long Range FWVTOL,19.093406066446875,400.0
FP000791,DP3,19:49:13,71353,40.7246,-73.746,40.53416777209454,-73.72099711163823,Long Range FWVTOL,15.95997213667982,400.0
FP000792,DP3,19:49:28,71368,40.7246,-73.746,40.60954235811612,-74.01445669225467,Long Range FWVTOL,19.505095797828343,400.0
FP000752,DP2,19:51:40,71500,40.6269,-73.8745,40.66554728995401,-73.71230863376391,Long Range FWVTOL,10.757099599736382,400.0
FP000746,DP2,19:54:55,71695,40.6269,-73.8745,40.63320716557226,-73.87428512166795,Light Quadcopter,1.052338802783916,200.0
FP000759,DP2,19:56:46,71806,40.6269,-73.8745,40.561150235148276,-73.83816207722016,Long Range FWVTOL,5.946560612276381,400.0
FP000751,DP2,19:57:06,71826,40.6269,-73.8745,40.65566330274548,-73.85774027318311,Heavy Quadcopter,5.994859431837399,50.0
FP000784,DP3,19:59:47,71987,40.7246,-73.746,40.744550709138835,-73.79473777551071,Heavy Quadcopter,8.001266892598732,100.0
FP000826,DP3,20:00:26,72026,40.7246,-73.746,40.72436851056349,-74.00088898435145,Long Range FWVTOL,16.109569296042558,400.0
FP000839,DP3,20:00:34,72034,40.7246,-73.746,40.59456782987491,-73.95718476479665,Long Range FWVTOL,17.207423405648566,400.0
FP000811,DP2,20:01:39,72099,40.6269,-73.8745,40.74444762277641,-73.95965139772362,Long Range FWVTOL,11.184649796814373,300.0
FP000830,DP3,20:02:49,72169,40.7246,-73.746,40.62772051194583,-73.71524181951179,Long Range FWVTOL,8.310292505202474,400.0
FP000798,DP2,20:03:03,72183,40.6269,-73.8745,40.6346977423147,-74.02563826628894,Long Range FWVTOL,9.587793416102256,400.0
FP000799,DP2,20:04:04,72244,40.6269,-73.8745,40.553058899049816,-73.91594964223056,Long Range FWVTOL,6.694206643705114,400.0
FP000837,DP3,20:04:10,72250,40.7246,-73.746,40.64924379658034,-73.94709327277509,Long Range FWVTOL,14.184809674163162,400.0
FP000836,DP3,20:04:16,72256,40.7246,-73.746,40.54781525370108,-73.81717874687199,Long Range FWVTOL,15.415990548034458,400.0
FP000814,DP2,20:08:08,72488,40.6269,-73.8745,40.52391370433927,-73.86372108745074,Long Range FWVTOL,8.615761816563387,400.0
FP000838,DP3,20:09:18,72558,40.7246,-73.746,40.71341289934851,-73.7296081247487,Light Quadcopter,2.7884747850606715,200.0
FP000819,DP3,20:11:14,72674,40.7246,-73.746,40.787790585422236,-73.72903147007641,Long Range FWVTOL,5.377770638762049,400.0
FP000829,DP3,20:11:41,72701,40.7246,-73.746,40.522855496526056,-73.92104036756159,Long Range FWVTOL,20.14522774766342,400.0
FP000809,DP2,20:11:49,72709,40.6269,-73.8745,40.57258744461779,-73.88455894243282,Long Range FWVTOL,4.574024711618898,400.0
FP000828,DP3,20:12:26,72746,40.7246,-73.746,40.73085375916555,-73.94137528577653,Long Range FWVTOL,12.358567672462494,100.0
FP000795,DP2,20:13:17,72797,40.6269,-73.8745,40.57054945310519,-74.00763781869026,Long Range FWVTOL,9.65182529572122,400.0
