FlightPlanID,DronePortID,ETD,OriginLat,OriginLon,DestinationLat,DestinationLon,DroneModel,EstimatedFlightTime,Ceiling
FP000573,DP2,2025-05-15 15:56:04,40.6269,-73.8745,40.507911176025935,-73.79314772107476,Long Range FWVTOL,11.181746596337648,400.0
FP000574,DP2,2025-05-15 15:24:56,40.6269,-73.8745,40.649249355200055,-73.73652354851083,Long Range FWVTOL,8.928446747145143,50.0
FP000575,DP2,2025-05-15 15:12:34,40.6269,-73.8745,40.57764438888228,-73.90089551464749,Heavy Quadcopter,10.136504327905895,400.0
FP000576,DP2,2025-05-15 15:11:19,40.6269,-73.8745,40.54730751077894,-73.93266738779148,Long Range FWVTOL,7.59145806395294,400.0
FP000577,DP2,2025-05-15 15:00:58,40.6269,-73.8745,40.67492926052409,-73.93468777724381,Long Range FWVTOL,5.526854564129808,400.0
FP000578,DP2,2025-05-15 15:17:54,40.6269,-73.8745,40.6310930123939,-74.03476064643257,Long Range FWVTOL,10.149379483167026,400.0
FP000579,DP2,2025-05-15 15:28:44,40.6269,-73.8745,40.597188918846065,-73.78730673183716,Long Range FWVTOL,6.050709389111546,400.0
FP000580,DP3,2025-05-15 15:20:43,40.7246,-73.746,40.855664445538046,-73.44283997334098,Long Range FWVTOL,22.042385001010892,200.0
FP000581,DP3,2025-05-15 15:14:35,40.7246,-73.746,40.85729389982603,-73.94523566582039,Long Range FWVTOL,16.75425825665618,400.0
FP000582,DP3,2025-05-15 15:57:12,40.7246,-73.746,40.68872763284682,-74.04777254849344,Long Range FWVTOL,19.310942349122413,400.0
FP000583,DP3,2025-05-15 15:12:08,40.7246,-73.746,40.77832805952914,-73.74623049814461,Heavy Quadcopter,10.241690037825581,400.0
FP000584,DP3,2025-05-15 15:26:46,40.7246,-73.746,40.85944337602679,-73.8363028455647,Long Range FWVTOL,12.608219076772734,400.0
FP000585,DP3,2025-05-15 15:37:29,40.7246,-73.746,40.73317449145347,-73.5409233211468,Long Range FWVTOL,12.980163843864702,200.0
FP000586,DP3,2025-05-15 15:04:44,40.7246,-73.746,40.612592457790385,-73.97869788394254,Long Range FWVTOL,17.433131751967938,400.0
FP000587,DP3,2025-05-15 15:56:50,40.7246,-73.746,40.563892584907315,-73.46489876966916,Long Range FWVTOL,22.271576419611534,400.0
FP000588,DP3,2025-05-15 15:23:23,40.7246,-73.746,40.71877568940975,-74.03185339020305,Long Range FWVTOL,18.073863297010416,400.0
FP000589,DP3,2025-05-15 15:06:00,40.7246,-73.746,40.673228229747274,-73.62935109001103,Long Range FWVTOL,8.529337986877103,400.0
FP000590,DP3,2025-05-15 15:38:49,40.7246,-73.746,40.89564881439925,-73.9979967386445,Long Range FWVTOL,21.3657031053417,400.0
FP000591,DP3,2025-05-15 15:44:14,40.7246,-73.746,40.719689801523614,-73.60759846608569,Long Range FWVTOL,8.757177488484137,200.0
FP000592,DP3,2025-05-15 15:48:07,40.7246,-73.746,40.79647605884559,-73.40689101966423,Long Range FWVTOL,22.243698183564508,200.0
FP000593,DP3,2025-05-15 15:42:57,40.7246,-73.746,40.571068676709075,-73.76191137176674,Long Range FWVTOL,12.8434498922577,400.0
FP000594,DP3,2025-05-15 15:43:25,40.7246,-73.746,40.72347552944117,-74.07563238989748,Long Range FWVTOL,20.833855151685434,400.0
FP000595,DP3,2025-05-15 15:41:29,40.7246,-73.746,40.927711060155424,-73.95556752529885,Long Range FWVTOL,21.48991002686885,400.0
FP000596,DP2,2025-05-15 16:52:37,40.6269,-73.8745,40.70450567756791,-73.75349720903577,Long Range FWVTOL,10.023814169709238,200.0
FP000597,DP2,2025-05-15 16:09:42,40.6269,-73.8745,40.59180999950468,-73.99049293849393,Long Range FWVTOL,7.905272888477478,400.0
FP000598,DP2,2025-05-15 16:22:59,40.6269,-73.8745,40.53673539203869,-73.99419005175474,Long Range FWVTOL,10.677583124132351,400.0
FP000599,DP2,2025-05-15 16:55:50,40.6269,-73.8745,40.698702786351326,-73.97825199659805,Long Range FWVTOL,8.884579696287675,400.0
FP000600,DP2,2025-05-15 16:53:05,40.6269,-73.8745,40.540962384096765,-73.99715747056507,Long Range FWVTOL,10.569522403618748,400.0
FP000601,DP2,2025-05-15 16:41:26,40.6269,-73.8745,40.62665650036151,-74.01496232139236,Long Range FWVTOL,8.890580104836546,400.0
FP000602,DP2,2025-05-15 16:45:50,40.6269,-73.8745,40.74000080469273,-73.83624600173397,Long Range FWVTOL,9.737485534297125,100.0
FP000603,DP2,2025-05-15 16:33:03,40.6269,-73.8745,40.615876491386395,-73.97383302312066,Long Range FWVTOL,6.354637413099966,400.0
FP000604,DP2,2025-05-15 16:54:14,40.6269,-73.8745,40.60333903823854,-73.9025769279387,Heavy Quadcopter,6.056106747166103,400.0
FP000605,DP2,2025-05-15 16:15:22,40.6269,-73.8745,40.67255266132871,-74.02610154568072,Long Range FWVTOL,10.320257626744139,400.0
FP000606,DP2,2025-05-15 16:57:16,40.6269,-73.8745,40.600873124519914,-73.95723572487617,Long Range FWVTOL,5.669694829464005,400.0
FP000607,DP2,2025-05-15 16:40:21,40.6269,-73.8745,40.51808874413049,-73.9169958855192,Long Range FWVTOL,9.465315218828145,400.0
FP000608,DP2,2025-05-15 16:30:10,40.6269,-73.8745,40.64187461391246,-73.85783901113123,Light Quadcopter,3.268885057076476,50.0
FP000609,DP2,2025-05-15 16:04:36,40.6269,-73.8745,40.50987664033073,-73.9256926800043,Long Range FWVTOL,10.284040342714812,400.0
FP000610,DP2,2025-05-15 16:06:19,40.6269,-73.8745,40.57902631755782,-73.78148803316432,Long Range FWVTOL,7.115028098463052,400.0
FP000611,DP2,2025-05-15 16:25:33,40.6269,-73.8745,40.60479206661634,-74.01810370998801,Long Range FWVTOL,9.27595630628502,400.0
FP000612,DP2,2025-05-15 16:11:20,40.6269,-73.8745,40.59706010402551,-74.00206254219007,Long Range FWVTOL,8.450575551648653,400.0
FP000613,DP2,2025-05-15 16:10:29,40.6269,-73.8745,40.73567167316116,-73.80485827842413,Long Range FWVTOL,10.083853900894114,100.0
FP000614,DP2,2025-05-15 16:36:15,40.6269,-73.8745,40.63343363902427,-73.71576788038394,Long Range FWVTOL,10.06119823518297,400.0
FP000615,DP2,2025-05-15 16:27:34,40.6269,-73.8745,40.60533897889466,-73.98616815656776,Long Range FWVTOL,7.294258365162372,400.0
FP000616,DP2,2025-05-15 16:23:17,40.6269,-73.8745,40.625462209930895,-73.91209322258813,Light Quadcopter,4.765004454224356,400.0
FP000617,DP2,2025-05-15 16:44:27,40.6269,-73.8745,40.559569284049694,-73.81057253495935,Long Range FWVTOL,6.922319634689418,400.0
FP000618,DP2,2025-05-15 16:59:55,40.6269,-73.8745,40.65486605664777,-73.85878446416645,Heavy Quadcopter,5.795305806929611,50.0
FP000619,DP3,2025-05-15 16:04:29,40.7246,-73.746,40.78626776352582,-73.82201483392701,Long Range FWVTOL,7.036255903954896,200.0
FP000620,DP3,2025-05-15 16:40:17,40.7246,-73.746,40.84706480709991,-73.79023314955396,Long Range FWVTOL,10.58813241321508,400.0
FP000621,DP3,2025-05-15 16:50:28,40.7246,-73.746,40.65751187124736,-73.58548514132582,Long Range FWVTOL,11.589876380941938,400.0
FP000622,DP3,2025-05-15 16:37:21,40.7246,-73.746,40.910657103065056,-73.8718813492722,Long Range FWVTOL,17.432174008859793,400.0
FP000623,DP3,2025-05-15 16:07:10,40.7246,-73.746,40.96937814563001,-73.71163524198701,Long Range FWVTOL,20.52835999916774,400.0
FP000624,DP3,2025-05-15 16:39:32,40.7246,-73.746,40.862721523893285,-73.57508741243143,Long Range FWVTOL,15.783685841761754,200.0
FP000625,DP3,2025-05-15 16:16:18,40.7246,-73.746,40.594519210803725,-74.04441964624974,Long Range FWVTOL,21.77400368367885,400.0
FP000626,DP3,2025-05-15 16:40:47,40.7246,-73.746,40.64601771471083,-74.08467546081246,Long Range FWVTOL,22.397834083864762,400.0
FP000627,DP3,2025-05-15 16:03:29,40.7246,-73.746,40.718179562932484,-73.56297300115897,Long Range FWVTOL,11.58064307421531,200.0
FP000628,DP3,2025-05-15 16:42:19,40.7246,-73.746,40.78033597025508,-73.55176091886041,Long Range FWVTOL,13.122020782827931,200.0
FP000629,DP3,2025-05-15 16:02:59,40.7246,-73.746,40.90719021718985,-73.75872552811629,Long Range FWVTOL,15.248496654440334,400.0
FP000630,DP3,2025-05-15 16:22:25,40.7246,-73.746,40.93685600764743,-73.85450204390953,Long Range FWVTOL,18.979292525273454,400.0
FP000631,DP3,2025-05-15 16:56:46,40.7246,-73.746,40.61671156724778,-73.51506979674191,Long Range FWVTOL,17.15581900955519,400.0
FP000632,DP3,2025-05-15 16:56:00,40.7246,-73.746,40.86447181478761,-73.90197324487305,Long Range FWVTOL,15.265638479500844,400.0
FP000633,DP3,2025-05-15 16:45:42,40.7246,-73.746,40.840230113163145,-73.58179190197168,Long Range FWVTOL,14.160210061669048,200.0
FP000634,DP3,2025-05-15 16:59:10,40.7246,-73.746,40.75260639971575,-73.9797972322537,Long Range FWVTOL,14.956865110066058,400.0
FP000635,DP3,2025-05-15 16:15:33,40.7246,-73.746,40.860482036944966,-73.69955195645748,Long Range FWVTOL,11.7053609817629,400.0
FP000636,DP3,2025-05-15 16:13:21,40.7246,-73.746,40.720570502246005,-73.39647344899949,Long Range FWVTOL,22.094044219150135,400.0
FP000637,DP3,2025-05-15 16:31:30,40.7246,-73.746,40.80528882329426,-73.58472252895297,Long Range FWVTOL,12.208777977350405,200.0
FP000638,DP3,2025-05-15 16:19:06,40.7246,-73.746,40.6828915766107,-73.98939164227644,Long Range FWVTOL,15.775924258607454,400.0
FP000639,DP3,2025-05-15 16:27:23,40.7246,-73.746,40.62640811383533,-73.71866130608723,Long Range FWVTOL,8.369399588844871,200.0
FP000640,DP2,2025-05-15 17:54:16,40.6269,-73.8745,40.585202688650455,-74.017408375267,Long Range FWVTOL,9.693397584407345,400.0
FP000641,DP2,2025-05-15 17:58:40,40.6269,-73.8745,40.71220696559755,-73.8516891475338,Long Range FWVTOL,7.2591218047345585,200.0
FP000642,DP2,2025-05-15 17:44:20,40.6269,-73.8745,40.66135669009838,-73.92090411734256,Heavy Quadcopter,9.390830936063708,400.0
FP000643,DP2,2025-05-15 17:28:03,40.6269,-73.8745,40.63930263251046,-73.91017666783625,Heavy Quadcopter,5.676738279638141,400.0
FP000644,DP2,2025-05-15 17:15:11,40.6269,-73.8745,40.72148650487806,-73.80930334948407,Long Range FWVTOL,8.9009986846911,200.0
FP000645,DP2,2025-05-15 17:41:24,40.6269,-73.8745,40.650141697228605,-73.72151060583894,Long Range FWVTOL,9.873867152808634,200.0
FP000646,DP2,2025-05-15 17:21:21,40.6269,-73.8745,40.720234830915764,-73.98869539022907,Long Range FWVTOL,10.618742968588915,400.0
FP000647,DP2,2025-05-15 17:14:09,40.6269,-73.8745,40.6410432374649,-73.91137175932296,Heavy Quadcopter,5.976448193420329,400.0
FP000648,DP2,2025-05-15 17:39:00,40.6269,-73.8745,40.5581238091957,-73.89083587702062,Long Range FWVTOL,5.828220061100596,400.0
FP000649,DP2,2025-05-15 17:58:39,40.6269,-73.8745,40.6623980258066,-73.7427580547808,Long Range FWVTOL,8.846412745420617,50.0
FP000650,DP2,2025-05-15 17:54:47,40.6269,-73.8745,40.651274059075185,-73.85994819877723,Light Quadcopter,4.463144913221404,50.0
FP000651,DP2,2025-05-15 17:05:20,40.6269,-73.8745,40.52182298851462,-73.91484332816849,Long Range FWVTOL,9.12805084908374,400.0
FP000652,DP2,2025-05-15 17:53:05,40.6269,-73.8745,40.73252588560897,-73.96819259225353,Long Range FWVTOL,10.61636504239671,400.0
FP000653,DP2,2025-05-15 17:35:20,40.6269,-73.8745,40.563720126277,-73.95512275558988,Long Range FWVTOL,7.336704726767829,400.0
FP000654,DP2,2025-05-15 17:39:41,40.6269,-73.8745,40.68829782742047,-73.84901578949165,Long Range FWVTOL,5.368181545513185,200.0
FP000655,DP2,2025-05-15 17:39:48,40.6269,-73.8745,40.62241559699002,-73.92101206661327,Heavy Quadcopter,6.783385847419588,400.0
FP000656,DP2,2025-05-15 17:20:56,40.6269,-73.8745,40.57074772289755,-73.71386999589645,Long Range FWVTOL,11.197554319753795,400.0
FP000657,DP2,2025-05-15 17:32:49,40.6269,-73.8745,40.58612454129074,-73.75592425726104,Long Range FWVTOL,8.24174939306677,400.0
FP000658,DP2,2025-05-15 17:50:40,40.6269,-73.8745,40.60860645425778,-73.72571709366377,Long Range FWVTOL,9.541240075760008,300.0
FP000659,DP2,2025-05-15 17:23:59,40.6269,-73.8745,40.53892913620897,-73.93844828677119,Long Range FWVTOL,8.380208427475813,400.0
FP000660,DP2,2025-05-15 17:57:56,40.6269,-73.8745,40.5886622428378,-73.78872787792801,Long Range FWVTOL,6.2975524306079596,400.0
FP000661,DP2,2025-05-15 17:40:47,40.6269,-73.8745,40.73742731827378,-73.8449471601322,Long Range FWVTOL,9.405131900208684,100.0
FP000662,DP2,2025-05-15 17:53:03,40.6269,-73.8745,40.70147052251948,-73.87581421370953,Long Range FWVTOL,6.2194535105701805,200.0
FP000663,DP3,2025-05-15 17:54:51,40.7246,-73.746,40.582629765530314,-73.81399426376804,Long Range FWVTOL,12.597110672128379,400.0
FP000664,DP3,2025-05-15 17:00:13,40.7246,-73.746,40.85189542439354,-73.56762467353492,Long Range FWVTOL,15.477454499722175,200.0
FP000665,DP3,2025-05-15 17:19:04,40.7246,-73.746,40.86192190316937,-73.44062006502364,Long Range FWVTOL,22.4253743917263,200.0
FP000666,DP3,2025-05-15 17:18:21,40.7246,-73.746,40.723550090705125,-73.51570054918298,Long Range FWVTOL,14.555797623532776,400.0
FP000667,DP3,2025-05-15 17:20:05,40.7246,-73.746,40.94972783071264,-73.57223165811294,Long Range FWVTOL,21.741681320323092,200.0
FP000668,DP3,2025-05-15 17:04:36,40.7246,-73.746,40.545982040625915,-73.96532977276857,Long Range FWVTOL,20.36088906865129,400.0
FP000669,DP3,2025-05-15 17:00:46,40.7246,-73.746,40.78523083888811,-73.93943216899847,Long Range FWVTOL,13.224577623377517,300.0
FP000670,DP3,2025-05-15 17:00:09,40.7246,-73.746,40.50125672062748,-73.7967060854774,Long Range FWVTOL,18.90057813004895,400.0
FP000671,DP3,2025-05-15 17:16:26,40.7246,-73.746,40.70751811387028,-74.09007354746414,Long Range FWVTOL,21.79557379052168,400.0
FP000672,DP3,2025-05-15 17:12:25,40.7246,-73.746,40.6523507102183,-74.05021697137795,Long Range FWVTOL,20.15909922293221,400.0
FP000673,DP3,2025-05-15 17:08:37,40.7246,-73.746,40.6365010034653,-73.8757598126102,Long Range FWVTOL,11.01486313614664,200.0
FP000674,DP3,2025-05-15 17:31:31,40.7246,-73.746,40.62738894099723,-73.62091089606886,Long Range FWVTOL,11.32777493836725,400.0
FP000675,DP3,2025-05-15 17:07:34,40.7246,-73.746,40.63373118203504,-73.68998490683862,Long Range FWVTOL,8.365312658931593,400.0
FP000676,DP3,2025-05-15 17:58:05,40.7246,-73.746,40.50793807548072,-73.87505729896412,Long Range FWVTOL,19.82999840515268,400.0
FP000677,DP3,2025-05-15 17:45:26,40.7246,-73.746,40.625343461744784,-73.47491605622227,Long Range FWVTOL,19.039407532980498,400.0
FP000678,DP3,2025-05-15 17:51:35,40.7246,-73.746,40.68583647981238,-73.8348835490192,Long Range FWVTOL,6.482801321015483,200.0
FP000679,DP3,2025-05-15 17:43:52,40.7246,-73.746,40.51545394483555,-73.84694031867159,Long Range FWVTOL,18.57553366233014,400.0
FP000680,DP3,2025-05-15 17:28:14,40.7246,-73.746,40.57518201340771,-73.56964125493116,Long Range FWVTOL,16.726966299103207,400.0
FP000681,DP3,2025-05-15 17:00:33,40.7246,-73.746,40.633197780015514,-73.90380044709087,Long Range FWVTOL,12.55817612540222,400.0
FP000682,DP3,2025-05-15 17:54:43,40.7246,-73.746,40.63443455356085,-73.42204548187338,Long Range FWVTOL,21.8247484632123,400.0
FP000683,DP3,2025-05-15 17:59:30,40.7246,-73.746,40.76822222893841,-73.77349393744183,Heavy Quadcopter,9.214592533993123,400.0
FP000684,DP3,2025-05-15 17:41:15,40.7246,-73.746,40.988520808311854,-73.712855279405,Long Range FWVTOL,22.109060185359873,400.0
FP000685,DP3,2025-05-15 17:03:55,40.7246,-73.746,40.912220279963094,-73.76865579259982,Long Range FWVTOL,15.712015551046472,400.0
FP000686,DP3,2025-05-15 17:18:08,40.7246,-73.746,40.50858677752967,-73.70238109827076,Long Range FWVTOL,18.225074802405466,400.0
FP000687,DP3,2025-05-15 17:07:29,40.7246,-73.746,40.941287678175705,-73.93727027413314,Long Range FWVTOL,21.730587705072008,400.0
FP000688,DP3,2025-05-15 17:09:10,40.7246,-73.746,40.780293965529225,-73.53490588748535,Long Range FWVTOL,14.12169372042302,200.0
FP000689,DP2,2025-05-15 18:04:04,40.6269,-73.8745,40.5189873354541,-73.80865742777492,Long Range FWVTOL,9.919030433354427,400.0
FP000690,DP2,2025-05-15 18:27:26,40.6269,-73.8745,40.62351615735053,-74.03235242150696,Long Range FWVTOL,9.995481632796638,400.0
FP000691,DP2,2025-05-15 18:12:24,40.6269,-73.8745,40.61017244525319,-73.87955056324212,Light Quadcopter,2.8623645447014696,300.0
FP000692,DP2,2025-05-15 18:18:06,40.6269,-73.8745,40.746438545953154,-73.91206722507611,Long Range FWVTOL,10.248220139180745,50.0
FP000693,DP2,2025-05-15 18:43:15,40.6269,-73.8745,40.56193592450214,-73.74958912498691,Long Range FWVTOL,9.587548856642469,400.0
FP000694,DP2,2025-05-15 18:18:15,40.6269,-73.8745,40.718513679393986,-73.94144649762511,Long Range FWVTOL,8.73520432910404,100.0
FP000695,DP2,2025-05-15 18:33:49,40.6269,-73.8745,40.517610497328114,-73.9571273579235,Long Range FWVTOL,10.510348332919714,400.0
FP000696,DP2,2025-05-15 18:48:07,40.6269,-73.8745,40.55068819787245,-73.94171485467194,Long Range FWVTOL,7.649577732035712,400.0
FP000697,DP2,2025-05-15 18:25:50,40.6269,-73.8745,40.616927394336756,-74.01415594872584,Long Range FWVTOL,8.879197075738302,400.0
FP000698,DP2,2025-05-15 18:15:47,40.6269,-73.8745,40.6269190947853,-73.85481713081086,Light Quadcopter,2.491650204088333,50.0
FP000699,DP2,2025-05-15 18:32:11,40.6269,-73.8745,40.74050174308084,-73.84693921754018,Long Range FWVTOL,9.632950358322814,100.0
FP000700,DP2,2025-05-15 18:23:03,40.6269,-73.8745,40.577032826399154,-73.92378087871184,Long Range FWVTOL,5.199219984437121,400.0
FP000701,DP2,2025-05-15 18:26:43,40.6269,-73.8745,40.667223653204736,-74.01139533881474,Long Range FWVTOL,9.292016387292607,400.0
FP000702,DP2,2025-05-15 18:12:48,40.6269,-73.8745,40.58245268070513,-73.72450283892663,Long Range FWVTOL,10.19493973282787,400.0
FP000703,DP2,2025-05-15 18:57:20,40.6269,-73.8745,40.55624798907062,-73.7418910491285,Long Range FWVTOL,10.258735855496681,400.0
FP000704,DP2,2025-05-15 18:21:55,40.6269,-73.8745,40.72188685708968,-73.86416514199479,Long Range FWVTOL,7.948467104848426,200.0
FP000705,DP2,2025-05-15 18:30:17,40.6269,-73.8745,40.687695667592244,-74.03048850597023,Long Range FWVTOL,11.094991386996398,400.0
FP000706,DP2,2025-05-15 18:20:43,40.6269,-73.8745,40.74615233538675,-73.88459891490271,Long Range FWVTOL,9.965675224168859,50.0
FP000707,DP2,2025-05-15 18:00:23,40.6269,-73.8745,40.631265542436196,-73.95187351111841,Long Range FWVTOL,4.910698900652974,400.0
FP000708,DP2,2025-05-15 18:06:36,40.6269,-73.8745,40.611653709691105,-73.71385635339516,Long Range FWVTOL,10.248255799161313,400.0
FP000709,DP2,2025-05-15 18:20:30,40.6269,-73.8745,40.69670027601024,-73.87108478743274,Long Range FWVTOL,5.82508549547882,200.0
FP000710,DP2,2025-05-15 18:23:43,40.6269,-73.8745,40.71326094971424,-73.79278697099494,Long Range FWVTOL,8.864899011887669,200.0
FP000711,DP2,2025-05-15 18:01:27,40.6269,-73.8745,40.68775914974835,-74.00865737769287,Long Range FWVTOL,9.889349714838811,400.0
FP000712,DP3,2025-05-15 18:05:28,40.7246,-73.746,40.647950504239155,-73.5476994287555,Long Range FWVTOL,14.075462987486054,400.0
FP000713,DP3,2025-05-15 18:55:19,40.7246,-73.746,40.521302557468466,-73.83853657785633,Long Range FWVTOL,17.937543032422546,400.0
FP000714,DP3,2025-05-15 18:12:52,40.7246,-73.746,40.76204213556774,-73.71290793950055,Heavy Quadcopter,8.589564653600334,200.0
FP000715,DP3,2025-05-15 18:08:25,40.7246,-73.746,40.856901987353716,-73.47572363549618,Long Range FWVTOL,20.321254869424962,200.0
FP000716,DP3,2025-05-15 18:02:53,40.7246,-73.746,40.789646217438445,-73.40878338116634,Long Range FWVTOL,21.982219266913557,200.0
FP000717,DP3,2025-05-15 18:39:09,40.7246,-73.746,40.717587289034164,-73.76053024049719,Light Quadcopter,2.177587823214009,200.0
FP000718,DP3,2025-05-15 18:46:51,40.7246,-73.746,40.7899520309694,-73.75917899239164,Long Range FWVTOL,5.513330727716207,400.0
FP000719,DP3,2025-05-15 18:19:00,40.7246,-73.746,40.72903929182735,-73.72861526296444,Light Quadcopter,2.318827725365801,300.0
FP000720,DP3,2025-05-15 18:40:25,40.7246,-73.746,40.82210323792314,-73.64757543366458,Long Range FWVTOL,10.235201496286624,200.0
FP000721,DP3,2025-05-15 18:32:23,40.7246,-73.746,40.89738752785376,-73.91027048286962,Long Range FWVTOL,17.75257424995531,400.0
FP000722,DP3,2025-05-15 18:39:04,40.7246,-73.746,40.84658987300655,-73.62185698955871,Long Range FWVTOL,12.843222977783867,200.0
FP000723,DP3,2025-05-15 18:10:38,40.7246,-73.746,40.91281829702069,-73.54399957724974,Long Range FWVTOL,20.221703106685347,200.0
FP000724,DP3,2025-05-15 18:38:49,40.7246,-73.746,40.703475432728176,-73.726311902256,Light Quadcopter,4.313915353719228,200.0
FP000725,DP3,2025-05-15 18:11:19,40.7246,-73.746,40.67555420773246,-73.61570537416435,Long Range FWVTOL,9.197475846175125,400.0
FP000726,DP3,2025-05-15 18:37:34,40.7246,-73.746,40.69491188147567,-73.50610052479352,Long Range FWVTOL,15.366314565236266,400.0
FP000727,DP3,2025-05-15 18:13:16,40.7246,-73.746,40.595211214906556,-74.01655617291281,Long Range FWVTOL,20.23374096472407,400.0
FP000728,DP3,2025-05-15 18:57:38,40.7246,-73.746,40.76672673746341,-73.42482827555591,Long Range FWVTOL,20.594185373725857,400.0
FP000729,DP3,2025-05-15 18:22:38,40.7246,-73.746,40.779334265605506,-73.61306015121522,Long Range FWVTOL,9.558912143971124,200.0
FP000730,DP3,2025-05-15 18:11:42,40.7246,-73.746,40.62507542796058,-73.64037607536042,Long Range FWVTOL,10.654602163165785,400.0
FP000731,DP3,2025-05-15 18:17:22,40.7246,-73.746,40.67202036983182,-73.72534712611403,Long Range FWVTOL,4.575246279964846,100.0
FP000732,DP3,2025-05-15 18:44:37,40.7246,-73.746,40.63876879581414,-73.64949947909956,Long Range FWVTOL,9.406548529691825,400.0
FP000733,DP3,2025-05-15 18:13:12,40.7246,-73.746,40.872327474517824,-74.01892041301078,Long Range FWVTOL,21.18141618981238,400.0
FP000734,DP3,2025-05-15 18:09:58,40.7246,-73.746,40.969019440093085,-73.72396909946514,Long Range FWVTOL,20.43097861551337,400.0
FP000735,DP3,2025-05-15 18:04:03,40.7246,-73.746,40.749918049817026,-73.74476520823872,Light Quadcopter,4.2257404856798155,200.0
FP000736,DP3,2025-05-15 18:09:14,40.7246,-73.746,40.555477186503055,-73.99276233067427,Long Range FWVTOL,21.042294513218376,400.0
FP000737,DP3,2025-05-15 18:37:09,40.7246,-73.746,40.65044087423077,-73.51909161847094,Long Range FWVTOL,15.625147908072174,400.0
FP000738,DP3,2025-05-15 18:00:25,40.7246,-73.746,40.90540017935773,-73.63465122485967,Long Range FWVTOL,16.635473062733194,400.0
FP000739,DP3,2025-05-15 18:54:54,40.7246,-73.746,40.53399992419529,-73.68546938755665,Long Range FWVTOL,16.350498761918292,400.0
FP000740,DP3,2025-05-15 18:55:39,40.7246,-73.746,40.88169676701217,-73.47965494034747,Long Range FWVTOL,21.31532548355136,300.0
FP000741,DP2,2025-05-15 19:29:12,40.6269,-73.8745,40.7366968170564,-73.77763497929936,Long Range FWVTOL,11.016896468596462,100.0
FP000742,DP2,2025-05-15 19:41:16,40.6269,-73.8745,40.546759491937046,-73.81204694971055,Long Range FWVTOL,7.7661200161024615,400.0
FP000743,DP2,2025-05-15 19:02:29,40.6269,-73.8745,40.69086733878721,-73.96853109215368,Long Range FWVTOL,7.990425575733403,400.0
FP000744,DP2,2025-05-15 19:48:24,40.6269,-73.8745,40.645181429115546,-73.90803603130469,Heavy Quadcopter,5.973045923929951,400.0
FP000745,DP2,2025-05-15 19:06:53,40.6269,-73.8745,40.6242079237616,-73.86462716050173,Light Quadcopter,1.328035962841545,50.0
FP000746,DP2,2025-05-15 19:36:34,40.6269,-73.8745,40.53187082130802,-73.75608657581968,Long Range FWVTOL,10.911510522383569,400.0
FP000747,DP2,2025-05-15 19:51:53,40.6269,-73.8745,40.68515596299259,-73.89365647492679,Long Range FWVTOL,5.007216442563941,200.0
FP000748,DP2,2025-05-15 19:48:43,40.6269,-73.8745,40.5369640109586,-73.78980905935525,Long Range FWVTOL,9.221085864301187,400.0
FP000749,DP2,2025-05-15 19:02:48,40.6269,-73.8745,40.69875964715212,-73.96789557916948,Long Range FWVTOL,8.415558986731066,400.0
FP000750,DP2,2025-05-15 19:24:39,40.6269,-73.8745,40.58461149243306,-73.84909378894386,Heavy Quadcopter,8.859961361979042,400.0
FP000751,DP2,2025-05-15 19:32:54,40.6269,-73.8745,40.67622197973443,-73.88540495582895,Heavy Quadcopter,9.533104253103309,400.0
FP000752,DP2,2025-05-15 19:02:24,40.6269,-73.8745,40.56947861094843,-73.99368749774797,Long Range FWVTOL,8.938235287640405,400.0
FP000753,DP2,2025-05-15 19:35:07,40.6269,-73.8745,40.59305680285729,-73.77024781484106,Long Range FWVTOL,7.178428336506955,400.0
FP000754,DP2,2025-05-15 19:52:00,40.6269,-73.8745,40.56493196379921,-73.83132978024815,Long Range FWVTOL,5.846400277300586,400.0
FP000755,DP2,2025-05-15 19:40:54,40.6269,-73.8745,40.73256661483784,-73.97354148806092,Long Range FWVTOL,10.81159501108679,400.0
FP000756,DP2,2025-05-15 19:44:40,40.6269,-73.8745,40.508615199836015,-73.85122596368282,Long Range FWVTOL,9.974083786760275,400.0
FP000757,DP2,2025-05-15 19:23:44,40.6269,-73.8745,40.49385624111724,-73.88434933127218,Long Range FWVTOL,11.1128780242643,400.0
FP000758,DP2,2025-05-15 19:33:43,40.6269,-73.8745,40.73631041562794,-73.82972157890696,Long Range FWVTOL,9.553777626750776,100.0
FP000759,DP2,2025-05-15 19:29:12,40.6269,-73.8745,40.64166129800534,-73.938556681379,Heavy Quadcopter,9.684106578291114,400.0
FP000760,DP2,2025-05-15 19:17:54,40.6269,-73.8745,40.66590864809254,-73.98091464576757,Long Range FWVTOL,7.478206365224602,400.0
FP000761,DP2,2025-05-15 19:05:10,40.6269,-73.8745,40.70322007220883,-73.96930106841545,Long Range FWVTOL,8.744975033475777,400.0
FP000762,DP2,2025-05-15 19:03:25,40.6269,-73.8745,40.61117004925676,-74.01081090792125,Long Range FWVTOL,8.727940495177378,400.0
FP000763,DP2,2025-05-15 19:30:37,40.6269,-73.8745,40.569800154312944,-73.93001852649265,Long Range FWVTOL,5.919019658348458,400.0
FP000764,DP3,2025-05-15 19:17:38,40.7246,-73.746,40.93950963768549,-73.55752150271161,Long Range FWVTOL,21.5096253886431,200.0
